candidate_file,candidate_period,candidate_snr,known_planet,known_period,known_radius_earth,status
TOI_318.01_TIC_206352378.csv,3.7457557618049075,36.4229026738997,,,,⭐ POTENTIALLY NEW
TOI_359.01_TIC_80432617.csv,11.648208975933375,36.09249775168251,,,,⭐ POTENTIALLY NEW
TOI_166.01_TIC_147203645.csv,5.057732242310711,34.98366542880976,,,,⭐ POTENTIALLY NEW
TOI_783.01_TIC_451645081.csv,11.728699648644422,34.894150277657204,,,,⭐ POTENTIALLY NEW
TOI_196.01_TIC_234519192.csv,1.163195142366703,34.47758826964449,,,,⭐ POTENTIALLY NEW
TOI_119.01_TIC_278683844.csv,10.671719333519858,34.43230662626482,,,,⭐ POTENTIALLY NEW
TOI_119.02_TIC_278683844.csv,10.671719333519858,34.43230662626482,,,,⭐ POTENTIALLY NEW
TOI_738.01_TIC_260304800.csv,3.4418855965838118,33.94996917330889,,,,⭐ POTENTIALLY NEW
TOI_322.01_TIC_198077394.csv,3.990156356710201,32.65296096400254,,,,⭐ POTENTIALLY NEW
TOI_723.01_TIC_177077336.csv,12.40212171410768,31.853106649979647,,,,⭐ POTENTIALLY NEW
TOI_613.01_TIC_77527511.csv,0.7786402176251188,31.2436264510506,,,,⭐ POTENTIALLY NEW
TOI_787.01_TIC_350584963.csv,13.822916773418465,31.060216269551596,,,,⭐ POTENTIALLY NEW
TOI_218.01_TIC_32090583.csv,10.937435546773724,30.859736091219677,,,,⭐ POTENTIALLY NEW
TOI_218.02_TIC_32090583.csv,10.937435546773724,30.859736091219677,,,,⭐ POTENTIALLY NEW
TOI_637.01_TIC_133334108.csv,8.667067663696631,30.76762324409964,,,,⭐ POTENTIALLY NEW
TOI_487.01_TIC_31852980.csv,9.323845957925741,30.60376508688736,,,,⭐ POTENTIALLY NEW
TOI_487.02_TIC_31852980.csv,9.323845957925741,30.60376508688736,,,,⭐ POTENTIALLY NEW
TOI_278.01_TIC_244161191.csv,0.5975965291896701,30.242560365475498,,,,⭐ POTENTIALLY NEW
TOI_167.01_TIC_149990841.csv,4.452743452434651,30.173904344399116,,,,⭐ POTENTIALLY NEW
TOI_309.01_TIC_228507250.csv,6.157504389152145,30.08896764903848,,,,⭐ POTENTIALLY NEW
TOI_583.01_TIC_131743355.csv,6.696183124514254,29.699374252934167,,,,⭐ POTENTIALLY NEW
TOI_375.01_TIC_280097543.csv,9.46943768309964,28.75825411978671,,,,⭐ POTENTIALLY NEW
TOI_754.01_TIC_72985822.csv,3.8626988140650824,28.563309755869977,,,,⭐ POTENTIALLY NEW
TOI_225.01_TIC_47525799.csv,13.296077449047853,28.470382763435502,,,,⭐ POTENTIALLY NEW
TOI_739.01_TIC_279425357.csv,11.818463265088628,26.68011206878012,,,,⭐ POTENTIALLY NEW
TOI_579.01_TIC_238061845.csv,1.6850660858526374,26.484106659125036,,,,⭐ POTENTIALLY NEW
TOI_142.01_TIC_425934411.csv,0.8532387454006495,25.384357539632315,,,,⭐ POTENTIALLY NEW
TOI_314.01_TIC_316769613.csv,11.340096269969552,24.157396980541247,,,,⭐ POTENTIALLY NEW
TOI_288.01_TIC_47316976.csv,10.774572020477324,23.93910047950975,,,,⭐ POTENTIALLY NEW
TOI_299.01_TIC_156075294.csv,5.726581548917211,23.687294061079008,,,,⭐ POTENTIALLY NEW
TOI_539.01_TIC_238004786.csv,12.214443915883548,23.42420957103667,,,,⭐ POTENTIALLY NEW
TOI_353.01_TIC_100099031.csv,1.297727561288624,23.36003486270366,,,,⭐ POTENTIALLY NEW
TOI_374.01_TIC_183675732.csv,5.483990483611455,23.293580054180325,,,,⭐ POTENTIALLY NEW
TOI_358.01_TIC_321982642.csv,12.145546022164906,23.045283575175993,,,,⭐ POTENTIALLY NEW
TOI_173.01_TIC_270341214.csv,10.910568884318005,22.96064295373499,,,,⭐ POTENTIALLY NEW
TOI_173.02_TIC_270341214.csv,10.910568884318005,22.96064295373499,,,,⭐ POTENTIALLY NEW
TOI_235.01_TIC_280095254.csv,10.084812710037811,22.287572442776817,,,,⭐ POTENTIALLY NEW
TOI_709.02_TIC_396720998.csv,8.00913875199519,22.266872612954348,,,,⭐ POTENTIALLY NEW
TOI_706.01_TIC_219345200.csv,12.047370786891337,22.13699102422364,,,,⭐ POTENTIALLY NEW
TOI_563.01_TIC_405454160.csv,9.008272870714151,22.108548400863793,,,,⭐ POTENTIALLY NEW
TOI_553.02_TIC_161477033.csv,11.220801078061456,21.846786578032262,,,,⭐ POTENTIALLY NEW
TOI_553.03_TIC_161477033.csv,11.220801078061456,21.846786578032262,,,,⭐ POTENTIALLY NEW
TOI_234.01_TIC_12423815.csv,2.8382883374592147,21.21293934137589,,,,⭐ POTENTIALLY NEW
TOI_307.01_TIC_9100874.csv,10.037797401993322,20.97705068786112,,,,⭐ POTENTIALLY NEW
TOI_601.01_TIC_141363913.csv,3.4759128232671648,20.895762945106355,,,,⭐ POTENTIALLY NEW
TOI_612.01_TIC_284738182.csv,0.9138414880657496,20.680243859226575,,,,⭐ POTENTIALLY NEW
TOI_201.02_TIC_350618622.csv,13.533618714350975,20.664382905786347,,,,⭐ POTENTIALLY NEW
TOI_340.01_TIC_80439101.csv,4.441805755492177,20.576052227475937,,,,⭐ POTENTIALLY NEW
TOI_292.01_TIC_180285396.csv,10.369014784453752,19.75243113427257,,,,⭐ POTENTIALLY NEW
TOI_438.01_TIC_468880077.csv,11.929433819669402,19.66798951643395,,,,⭐ POTENTIALLY NEW
TOI_727.01_TIC_149788158.csv,11.955868571567795,19.553504036644906,,,,⭐ POTENTIALLY NEW
TOI_727.02_TIC_149788158.csv,11.955868571567795,19.553504036644906,,,,⭐ POTENTIALLY NEW
TOI_371.01_TIC_156016136.csv,3.484472063169168,19.317848690883782,,,,⭐ POTENTIALLY NEW
TOI_746.01_TIC_167418903.csv,10.92668095198342,19.225754666515623,,,,⭐ POTENTIALLY NEW
TOI_703.01_TIC_237928815.csv,13.630489712544072,19.1990125720887,,,,⭐ POTENTIALLY NEW
TOI_703.02_TIC_237928815.csv,13.630489712544072,19.1990125720887,,,,⭐ POTENTIALLY NEW
TOI_279.01_TIC_122613513.csv,9.553651406242679,18.88174524156982,,,,⭐ POTENTIALLY NEW
TOI_343.01_TIC_66497310.csv,1.7570124075210056,18.51364234798841,,,,⭐ POTENTIALLY NEW
TOI_676.01_TIC_219187649.csv,2.1496113519169744,18.435811740826832,,,,⭐ POTENTIALLY NEW
TOI_348.01_TIC_70785910.csv,0.9896409873705299,18.2457948413459,,,,⭐ POTENTIALLY NEW
TOI_328.01_TIC_139357541.csv,11.045565404155976,18.042633504064927,,,,⭐ POTENTIALLY NEW
TOI_125.04_TIC_52368076.csv,4.65543734892638,17.813471475066617,,,,⭐ POTENTIALLY NEW
TOI_457.01_TIC_89256802.csv,4.703775151050815,16.923334213696055,,,,⭐ POTENTIALLY NEW
TOI_659.01_TIC_48476908.csv,4.718838326044117,16.589420434361163,,,,⭐ POTENTIALLY NEW
